PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,SpeedFlip
blooort,295.0,588.66,5057.85,18.65,-0.002559831,-0.0014485029,0.8526465,-0.52247995,27055.0,63166.0,28.0,-8.0,8.0,-2972.0,41.229725337431,0
blooort,295.0,605.69,5096.08,42.12,-0.003487736,-0.001977193,0.85824305,-0.5132278,20839.0,46328.0,33355.0,1685.0,-898.0,-2427.0,36.462546137097995,0
blooort,295.0,624.61,5138.21,74.88,-0.031195538,-0.018339695,0.8578312,-0.512656,20485.0,45681.0,34664.0,8681.0,-4895.0,2676.0,36.53592037324365,0
blooort,295.0,636.49,5164.74,93.83,-0.05529418,-0.03192923,0.84797555,-0.5261754,20303.0,45336.0,30832.0,7442.0,-4830.0,7958.0,35.07910623775925,0
blooort,295.0,652.33,5175.48,103.65,-0.053308893,-0.060796913,0.83708805,-0.5410597,74755.0,19157.0,28633.0,24424.0,33163.0,17109.0,49.38677728582824,0
blooort,294.0,726.95,5194.31,128.69,0.13479759,-0.35931906,0.74382055,-0.5472206,74496.0,18546.0,22008.0,20610.0,49798.0,10969.0,47.917279456997555,0
blooort,294.0,788.93,5209.53,137.85,0.29499125,-0.56946343,0.5980496,-0.48065394,74286.0,18036.0,32.0,20042.0,50088.0,10700.0,45.8664901835752,0
blooort,294.0,832.22,5219.93,137.18,-0.39206564,0.6847234,-0.46156707,0.40545553,74139.0,17679.0,-1498.0,19420.0,50313.0,10787.0,45.73945399499211,0
blooort,294.0,844.57,5222.86,136.92,-0.41721088,0.71159345,-0.4186675,0.37985176,74097.0,17577.0,-1544.0,19007.0,50445.0,10908.0,45.701335851810725,0
blooort,294.0,857.53,5236.63,134.12,-0.49602917,0.61403507,-0.36468694,0.493882,-376.0,16510.0,-1593.0,4891.0,-16478.0,-11167.0,9.954561014931796,0
blooort,294.0,857.07,5239.29,133.88,-0.49493942,0.6176646,-0.35955644,0.49421108,-2965.0,15678.0,-1353.0,6893.0,10247.0,4109.0,9.607900211804866,0
blooort,294.0,847.68,5249.46,133.37,-0.5792064,0.67378515,-0.21571448,0.40497002,-16612.0,12515.0,-1081.0,1118.0,52494.0,16371.0,12.49603292249184,0
blooort,294.0,832.5,5260.64,131.99,-0.6834343,0.7061941,0.028201383,0.18278986,-16612.0,11932.0,-1589.0,-42.0,52519.0,16332.0,12.308866399469936,0
blooort,294.0,817.32,5271.29,130.56,0.7060836,-0.65022385,-0.2725003,0.06632119,-16609.0,11349.0,-1593.0,332.0,52109.0,17593.0,12.107463779008384,0
blooort,294.0,815.94,5272.23,130.43,0.7041552,-0.64043224,-0.2934484,0.088882305,-16608.0,11296.0,-1593.0,393.0,52072.0,17701.0,12.089113054314613,0
blooort,294.0,804.9,5279.6,128.67,0.6808989,-0.5634374,-0.41320255,0.21949624,-16599.0,10872.0,-4384.0,3548.0,41580.0,17333.0,12.192653146874964,0
blooort,294.0,789.72,5289.28,121.56,0.6614019,-0.45732138,-0.50958633,0.30614778,-16570.0,10294.0,-10550.0,11474.0,25397.0,15353.0,13.306396242409136,0
blooort,294.0,775.92,5297.63,110.18,0.6598767,-0.35779774,-0.57234967,0.33009,-16524.0,9796.0,-16211.0,18177.0,16705.0,12424.0,15.081387757099808,0
blooort,294.0,762.18,5305.59,94.05,0.6685604,-0.2555336,-0.6235788,0.31445038,-16467.0,9346.0,-21950.0,24461.0,11912.0,9151.0,17.39288445888145,0
blooort,294.0,753.08,5310.34,87.73,0.6770387,-0.22426523,-0.6324371,0.30223656,-14458.0,6607.0,5297.0,-8043.0,-7309.0,621.0,10.053257776462315,0
blooort,294.0,750.68,5311.43,88.46,0.6786101,-0.22954139,-0.6274361,0.30516055,-14446.0,6529.0,4133.0,-6864.0,-6078.0,19.0,9.829685679613565,0
blooort,293.0,737.85,5315.01,86.9,0.6823468,-0.24589306,-0.61604226,0.30729687,-13492.0,813.0,-7414.0,705.0,-1314.0,-1725.0,9.249782399602706,0
blooort,293.0,731.6,5313.82,84.53,0.6700971,-0.24453896,-0.6129457,0.33980602,-9958.0,-4035.0,-6155.0,-8755.0,6421.0,7381.0,7.429517147163737,0
blooort,293.0,730.04,5313.06,83.56,0.66516596,-0.24261841,-0.6130589,0.3504986,-8883.0,-4487.0,-4361.0,-10370.0,9055.0,8720.0,6.519302450415995,0
blooort,293.0,723.91,5306.34,79.15,-0.5925856,0.20815629,0.6279432,-0.4595656,-5510.0,-10258.0,-7651.0,-20256.0,30795.0,17148.0,8.359713356329868,0
blooort,293.0,721.01,5298.72,72.64,-0.51027685,0.17312239,0.64575976,-0.5409626,-4528.0,-15103.0,-13366.0,-21651.0,35643.0,15228.0,12.402064571675151,0
blooort,293.0,716.99,5276.76,52.71,-0.3291189,0.10794221,0.67476416,-0.6517074,-3086.0,-24976.0,-22845.0,-21579.0,38035.0,7968.0,20.393098806213832,0
blooort,293.0,715.36,5260.13,37.16,0.19260848,-0.06493472,-0.68457264,0.7000327,-2627.0,-31147.0,-28951.0,-28203.0,46380.0,8857.0,25.563078258300585,0
blooort,293.0,715.41,5224.54,17.45,-0.003487736,0.0023170651,-0.6978762,0.71620613,1238.0,-46742.0,-7459.0,-5388.0,25306.0,-10405.0,28.409755367478965,0
blooort,293.0,712.72,5183.78,18.06,0.0070429067,-0.009055208,0.73885006,-0.6737722,-7906.0,-60175.0,1201.0,495.0,-2396.0,-18955.0,36.42241109976109,0
blooort,293.0,698.49,5121.62,18.59,-0.0007579689,-0.0037305017,0.80169487,-0.59772146,-22628.0,-73475.0,209.0,-124.0,-1240.0,-23038.0,46.12843427214932,0
blooort,293.0,675.07,5063.52,18.64,-0.0025975946,-0.0017775855,0.8516718,-0.52406603,-38582.0,-79975.0,29.0,-124.0,-256.0,-24103.0,53.277068128792514,0
